well_id,wellbore_id,field_name,sector,platform,slot,well_name,elevation_m,ground_elevation_m,elev_ref,sea_bed_m,sea_bed_ref,current_status,original_status,previous_status,status_date,spud_date,operator,local_location,projection,surface_x,surface_y,latitude,longitude,drillers_td_m,drillers_tvs_m,logger_tvd_m,hole_direction,formation_at_td,target_formation,bottom_x,bottom_y,rig_name,contractor,bore_type,well_objective,surface_lat,surface_lon,bottom_lat,bottom_lon
W-0268,WB-0268,Mishrif,Offshore-East,JKT-92,39,Mishrif-39,12.3,16.0,KB,118.7,MSL,Abandoned,Planned,Drilling,2010-10-01,2000-02-03,TotalEnergies,Block 2/13,EPSG:32641,6144.63,9737.67,26.214905,53.62107,4482,3204,3307,Horizontal,Mishrif,Shuaiba,5739.91,9431.53,Noble-2,Nabors,Development,Appraisal,26.206121,53.618335,26.215475,53.624279
W-0269,WB-0269,Pearl,Offshore-North,FPSO-87,3,Pearl-03,45.9,9.3,DF,56.4,MSL,Shut-in,Completed,Producing,1998-05-27,1995-09-01,Saudi Aramco,Block 36/26,EPSG:32640,81372.33,30306.58,24.156947,49.899468,1756,1243,1310,Horizontal,Thamama,Thamama,81706.81,29737.02,Shelf-4,Valaris,Development,Oil Producer,24.164913,49.901681,24.140534,49.906748
W-0270,WB-0270,Charlie,Onshore,JKT-93,36,Charlie-36,29.8,8.8,GL,0.0,,Suspended,Drilling,Testing,2026-04-22,2022-05-08,Kuwait Oil Company,Block 78/13,EPSG:32640,94050.4,63822.44,23.761551,52.09891,3367,2379,2895,Deviated,Khuff,Mishrif,94638.49,63676.45,Noble-6,ADES,Development,Oil Producer,23.75764,52.091295,23.76726,52.092409
W-0271,WB-0271,Qamar,Onshore,JKT-44,8,Qamar-08,47.1,2.4,GL,0.0,,Testing,Drilling,Completed,2033-01-27,2022-04-17,Chevron,Block 33/29,EPSG:32640,64876.54,35000.69,26.856167,48.833798,1456,1263,1307,Horizontal,Nahr Umr,Shuaiba,64403.97,34653.27,Ensco-103,Nabors,Appraisal,Gas Injector,26.85617,48.842279,26.842382,48.829059
W-0272,WB-0272,Rimal,Onshore,PAD-15,17,Rimal-17,19.8,4.2,KB,0.0,,Shut-in,Completed,Testing,2029-05-09,2025-01-03,Kuwait Oil Company,Block 41/27,EPSG:32640,95456.59,92837.26,26.86068,51.076091,6102,4709,4592,Horizontal,Yamama,Khuff,94280.48,92634.26,Borr-Prospector,Nabors,Appraisal,Gas Producer,26.859127,51.067644,26.857255,51.085477
W-0273,WB-0273,Jade,Onshore,PAD-87,48,Jade-48,37.2,17.5,DF,0.0,,Abandoned,Completed,Shut-in,2002-01-31,2001-03-06,BP,Block 46/14,EPSG:32641,15143.23,6562.61,27.202434,51.901337,3988,3216,3376,Deviated,Arab-C,Shuaiba,13852.17,8000.4,Shelf-1,KCA Deutag,Exploration,Gas Producer,27.195871,51.909937,27.207599,51.918448
W-0274,WB-0274,Hail,Offshore-South,FPSO-30,13,Hail-13,58.9,19.9,KB,93.0,MSL,Shut-in,Completed,Suspended,2020-09-26,2011-04-22,Saudi Aramco,Block 16/6,EPSG:32641,47741.62,54941.18,27.479443,53.217794,3820,3082,3725,Horizontal,Nahr Umr,Khuff,48008.43,53707.08,Shelf-3,Noble,Appraisal,Water Injector,27.476606,53.221937,27.490732,53.222954
W-0275,WB-0275,Shams,Offshore-South,PAD-74,18,Shams-18,45.4,6.2,DF,1.5,MSL,Abandoned,Completed,Suspended,2024-04-03,2022-02-24,Kuwait Oil Company,Block 97/9,EPSG:32639,60180.67,59086.63,25.068054,55.604248,3008,2780,2757,Horizontal,Thamama,Nahr Umr,60242.64,60353.32,Shelf-3,Noble,Development,Water Injector,25.061913,55.600842,25.075456,55.615842
W-0276,WB-0276,Mishrif,Offshore-North,PAD-16,45,Mishrif-45,22.6,8.5,GL,63.4,MSL,Producing,Drilling,Drilling,2007-12-29,2002-10-12,ADNOC,Block 87/14,EPSG:32640,58173.66,65272.81,25.009098,52.805209,6481,6374,5772,Horizontal,Arab-D,Mauddud,58900.26,65213.52,Ensco-104,Borr Drilling,Appraisal,Gas Producer,25.003176,52.803024,25.015959,52.792074
W-0277,WB-0277,Qamar,Offshore-South,FPSO-35,31,Qamar-31,37.9,9.8,GL,64.7,MSL,Abandoned,Drilling,Shut-in,2019-07-08,2015-08-13,Shell,Block 27/27,EPSG:32641,40146.18,25566.62,26.789771,53.948751,3420,3080,2360,Deviated,Mauddud,Thamama,40175.39,25937.85,Ensco-101,ADES,Exploration,Appraisal,26.783512,53.953567,26.775733,53.937229
W-0278,WB-0278,Eagle,Offshore-West,FPSO-13,47,Eagle-47,23.3,15.9,DF,108.4,MSL,Abandoned,Planned,Completed,2010-04-05,2001-03-10,Shell,Block 26/10,EPSG:32641,33808.44,36456.64,25.899784,52.050128,1367,1337,1205,Vertical,Nahr Umr,Khuff,33575.78,37447.19,Noble-6,ADES,Appraisal,Gas Producer,25.899564,52.052157,25.893629,52.051409
W-0279,WB-0279,Pearl,Offshore-West,JKT-63,20,Pearl-20,30.7,10.0,DF,51.6,MSL,Abandoned,Completed,Producing,2024-02-20,2017-10-12,Saudi Aramco,Block 89/11,EPSG:32639,12682.4,84368.05,26.211801,53.072832,2053,1500,1336,Vertical,Mishrif,Nahr Umr,12376.66,83949.44,ADIPEC-1,Noble,Appraisal,Water Injector,26.21776,53.076265,26.193517,53.059894
W-0280,WB-0280,Iris,Offshore-South,JKT-72,36,Iris-36,25.7,-1.3,DF,26.4,MSL,Producing,Planned,Abandoned,2009-04-13,2005-05-15,BP,Block 87/13,EPSG:32641,39174.25,19494.28,26.774756,48.567458,5007,4062,4256,Horizontal,Yamama,Arab-C,37753.59,19285.55,Ensco-102,Shelf Drilling,Appraisal,Appraisal,26.776135,48.565241,26.783535,48.572858
W-0281,WB-0281,Oryx,Offshore-East,PLAT-49,40,Oryx-40,42.3,5.1,DF,61.5,MSL,Testing,Completed,Shut-in,2011-03-08,2005-12-05,QatarEnergy,Block 82/22,EPSG:32640,16266.08,82686.78,27.340032,50.035133,3724,2622,2436,Horizontal,Thamama,Arab-D,15772.75,82415.34,Noble-3,Valaris,Appraisal,Gas Producer,27.347896,50.034889,27.358135,50.026799
W-0282,WB-0282,Khuff,Offshore-South,JKT-91,18,Khuff-18,43.1,16.2,GL,94.2,MSL,Abandoned,Drilling,Suspended,2028-02-29,2020-11-17,BP,Block 96/34,EPSG:32640,73436.57,56265.54,24.027971,50.894825,2768,2204,2277,Deviated,Arab-C,Arab-C,74864.63,55889.73,Noble-1,Valaris,Development,Gas Producer,24.030702,50.904622,24.018535,50.906486
W-0283,WB-0283,Iris,Onshore,FPSO-22,26,Iris-26,43.1,13.7,KB,0.0,,Completed,Planned,Abandoned,1996-05-25,1995-04-10,ADNOC,Block 4/26,EPSG:32641,20883.09,76218.75,24.253498,51.779947,4809,4630,3207,Vertical,Arab-D,Mishrif,22003.76,77495.34,Shelf-5,Valaris,Exploration,Gas Injector,24.257285,51.774225,24.237006,51.792271
W-0284,WB-0284,Jade,Offshore-North,FPSO-95,19,Jade-19,25.1,9.2,DF,74.2,MSL,Completed,Planned,Shut-in,2014-05-02,2007-04-03,QatarEnergy,Block 4/3,EPSG:32641,5856.53,71360.74,22.563892,48.36519,4873,4005,3794,Deviated,Mauddud,Nahr Umr,5344.66,72347.53,Ensco-107,Nabors,Development,Water Injector,22.567244,48.363547,22.562915,48.363741
W-0285,WB-0285,Qamar,Offshore-East,FPSO-90,35,Qamar-35,34.4,5.4,KB,99.4,MSL,Drilling,Completed,Abandoned,2023-07-28,2016-11-21,Chevron,Block 56/34,EPSG:32641,55236.61,20751.15,25.469681,49.120193,4930,4621,4476,Horizontal,Yamama,Mishrif,55500.0,19578.15,Ensco-104,ADES,Development,Gas Producer,25.46867,49.116029,25.483949,49.107425
W-0286,WB-0286,Charlie,Offshore-East,JKT-47,27,Charlie-27,15.2,2.0,DF,31.2,MSL,Producing,Drilling,Producing,2016-12-01,2015-02-13,ENI,Block 98/9,EPSG:32640,59522.97,56881.27,22.215654,50.214514,4006,2858,2642,Deviated,Nahr Umr,Yamama,60564.86,55705.64,Noble-1,KCA Deutag,Appraisal,Gas Injector,22.219441,50.219816,22.217733,50.220385
W-0287,WB-0287,Jade,Onshore,PAD-38,39,Jade-39,40.6,2.6,KB,0.0,,Suspended,Planned,Completed,2033-08-24,2024-08-28,Kuwait Oil Company,Block 53/36,EPSG:32640,87191.31,86772.32,24.793588,55.772262,5971,4875,5144,Deviated,Shuaiba,Arab-C,87015.13,86555.93,Borr-Prospector,KCA Deutag,Development,Gas Injector,24.784982,55.777542,24.775459,55.791973
W-0288,WB-0288,Mishrif,Offshore-North,JKT-11,28,Mishrif-28,23.9,-0.5,GL,2.6,MSL,Testing,Completed,Testing,2000-08-30,1997-12-03,Chevron,Block 89/18,EPSG:32640,57698.16,43211.62,25.255868,50.650776,4403,4276,3055,Horizontal,Yamama,Mishrif,56252.03,42007.59,Ensco-106,Valaris,Exploration,Gas Producer,25.263065,50.646625,25.274839,50.65568
W-0289,WB-0289,Eagle,Offshore-South,PLAT-82,30,Eagle-30,55.9,3.6,GL,51.2,MSL,Completed,Drilling,Drilling,2009-10-20,2004-09-02,TotalEnergies,Block 25/21,EPSG:32639,34548.09,96659.08,23.719248,51.856328,3365,2617,2963,Vertical,Khuff,Yamama,33271.62,97016.36,Noble-1,Valaris,Exploration,Water Injector,23.724804,51.847956,23.732394,51.837759
W-0290,WB-0290,Iris,Offshore-North,PAD-94,1,Iris-01,47.9,15.6,KB,41.0,MSL,Abandoned,Planned,Producing,2011-11-28,2010-11-04,Kuwait Oil Company,Block 44/27,EPSG:32640,80301.19,45221.51,25.545,49.568782,1631,1475,1485,Deviated,Mauddud,Nahr Umr,80332.37,44152.58,Borr-Prospector,Nabors,Exploration,Water Injector,25.539905,49.559011,25.530264,49.549474
W-0291,WB-0291,Charlie,Offshore-North,PLAT-35,26,Charlie-26,58.1,-1.3,KB,63.9,MSL,Shut-in,Drilling,Shut-in,2024-04-21,2018-02-28,PDO Oman,Block 49/1,EPSG:32639,54027.89,14278.56,22.183001,52.886241,1336,1134,1101,Horizontal,Shuaiba,Thamama,55436.21,14345.68,Ensco-107,Valaris,Development,Oil Producer,22.188362,52.88479,22.199873,52.879055
W-0292,WB-0292,Ghazal,Offshore-East,PLAT-67,43,Ghazal-43,12.0,2.8,KB,114.7,MSL,Suspended,Drilling,Drilling,2025-03-30,2019-11-21,BP,Block 21/3,EPSG:32641,7928.03,38943.47,22.224089,50.245466,5774,4354,5566,Horizontal,Yamama,Arab-D,8507.66,37465.13,Ensco-101,ADES,Development,Water Injector,22.214342,50.243673,22.222117,50.233297
W-0293,WB-0293,Ghazal,Offshore-South,PLAT-86,14,Ghazal-14,13.0,19.6,KB,102.9,MSL,Suspended,Completed,Abandoned,2022-04-14,2019-08-02,ADNOC,Block 22/18,EPSG:32641,56585.06,95170.24,26.935603,49.655941,5241,3882,4925,Vertical,Thamama,Shuaiba,55297.81,94620.03,Noble-1,Noble,Development,Gas Injector,26.929948,49.665709,26.930479,49.668463
W-0294,WB-0294,Shams,Offshore-North,JKT-99,6,Shams-06,57.8,-5.0,KB,101.1,MSL,Drilling,Drilling,Producing,2016-01-07,2014-03-13,Chevron,Block 44/4,EPSG:32639,90801.85,31972.08,24.161144,52.132581,2341,2242,1866,Deviated,Arab-C,Yamama,89869.93,32503.65,Noble-4,Valaris,Appraisal,Gas Producer,24.152447,52.131977,24.159586,52.146373
W-0295,WB-0295,Khuff,Offshore-West,JKT-57,47,Khuff-47,44.8,11.3,KB,38.4,MSL,Suspended,Completed,Abandoned,2025-02-14,2024-10-30,QatarEnergy,Block 33/3,EPSG:32640,39631.26,86809.82,22.762363,48.044046,3015,2831,2543,Horizontal,Nahr Umr,Yamama,40445.23,86761.94,Ensco-102,Borr Drilling,Development,Gas Injector,22.767968,48.039174,22.775746,48.034391
W-0296,WB-0296,Ghazal,Offshore-West,FPSO-70,23,Ghazal-23,22.7,15.4,DF,6.6,MSL,Testing,Drilling,Suspended,2032-01-12,2023-10-07,Chevron,Block 71/11,EPSG:32639,29632.58,88125.07,25.13346,48.061312,3906,2881,3624,Horizontal,Arab-C,Nahr Umr,30656.9,89559.88,Ensco-102,Nabors,Appraisal,Appraisal,25.138577,48.069137,25.139839,48.054338
W-0297,WB-0297,Lulu,Offshore-East,PLAT-82,33,Lulu-33,37.4,16.1,DF,114.7,MSL,Completed,Planned,Producing,2010-01-23,2001-10-12,BP,Block 80/16,EPSG:32640,14346.95,35018.65,26.619961,49.75255,3641,2630,3230,Horizontal,Arab-D,Yamama,14700.03,36140.96,Ensco-105,Valaris,Development,Gas Injector,26.626234,49.752371,26.602331,49.742
W-0298,WB-0298,Qamar,Offshore-North,JKT-42,27,Qamar-27,24.6,-3.8,GL,108.3,MSL,Completed,Planned,Producing,2000-12-13,1997-04-14,Saudi Aramco,Block 6/9,EPSG:32639,15144.55,8325.77,23.294926,48.293771,6368,4865,4494,Vertical,Shuaiba,Arab-D,15577.82,7902.98,Shelf-1,Valaris,Exploration,Oil Producer,23.285016,48.295755,23.31323,48.310106
W-0299,WB-0299,Rimal,Offshore-East,PAD-68,40,Rimal-40,28.1,17.8,GL,57.1,MSL,Suspended,Drilling,Producing,2024-01-11,2017-05-10,Kuwait Oil Company,Block 78/5,EPSG:32639,43277.15,72455.79,25.737343,48.864206,2312,1958,1570,Vertical,Nahr Umr,Arab-D,41862.16,71092.25,Ensco-107,Nabors,Development,Oil Producer,25.737368,48.856119,25.723254,48.864312
W-0300,WB-0300,Lulu,Offshore-West,PAD-48,46,Lulu-46,47.3,16.2,KB,13.0,MSL,Completed,Completed,Suspended,2011-05-02,2002-01-16,ADNOC,Block 94/5,EPSG:32640,59567.98,31151.23,22.512085,50.710885,2355,1842,2053,Vertical,Shuaiba,Yamama,60553.57,32188.11,Noble-4,Noble,Development,Gas Producer,22.516182,50.708543,22.521908,50.71713
W-0301,WB-0301,Qamar,Offshore-East,FPSO-25,34,Qamar-34,28.5,-3.0,GL,16.6,MSL,Shut-in,Completed,Drilling,2002-10-22,1999-12-19,ENI,Block 96/36,EPSG:32640,8061.54,78292.36,22.31009,54.420685,6099,4962,4086,Horizontal,Arab-D,Mauddud,8926.37,79526.06,GulfDrill-7,ADES,Development,Gas Injector,22.303198,54.429569,22.315535,54.417304
W-0302,WB-0302,Delta,Offshore-North,FPSO-71,26,Delta-26,30.9,11.7,GL,71.2,MSL,Completed,Completed,Shut-in,2022-05-12,2018-07-10,Chevron,Block 57/23,EPSG:32640,93956.86,44265.48,25.188128,52.576389,2106,2051,1842,Horizontal,Mauddud,Mauddud,93233.97,45227.36,Ensco-106,Nabors,Development,Gas Injector,25.191124,52.578179,25.175629,52.58163
W-0303,WB-0303,Khuff,Offshore-West,FPSO-73,35,Khuff-35,45.0,19.6,KB,9.0,MSL,Suspended,Completed,Drilling,2003-04-04,1998-12-30,BP,Block 58/29,EPSG:32640,75513.36,48526.67,25.243811,52.101342,2467,2193,2260,Vertical,Khuff,Mishrif,76139.39,47410.52,Shelf-5,Noble,Development,Gas Producer,25.235493,52.098232,25.23064,52.096776
W-0304,WB-0304,Jade,Onshore,JKT-29,14,Jade-14,58.3,6.4,DF,0.0,,Suspended,Completed,Testing,2012-11-14,2012-07-29,ENI,Block 66/36,EPSG:32641,58662.39,77790.94,25.824579,50.347911,4533,3366,3005,Horizontal,Arab-C,Arab-D,57806.95,79284.69,Noble-2,ADES,Appraisal,Gas Producer,25.818206,50.350424,25.839392,50.341498
W-0305,WB-0305,Eagle,Offshore-South,JKT-75,16,Eagle-16,45.1,-2.1,KB,15.2,MSL,Completed,Drilling,Producing,1999-08-14,1996-09-09,Shell,Block 73/14,EPSG:32641,82843.87,38236.33,26.356548,55.45403,4604,4447,3296,Vertical,Mauddud,Nahr Umr,81464.86,37512.08,Noble-6,ADES,Development,Appraisal,26.356064,55.462238,26.353336,55.459409
W-0306,WB-0306,Delta,Offshore-West,JKT-5,47,Delta-47,22.3,18.8,GL,16.2,MSL,Producing,Planned,Testing,2017-06-26,2013-02-25,BP,Block 45/28,EPSG:32640,8018.68,44312.73,27.855112,51.17612,6113,5173,5116,Vertical,Shuaiba,Khuff,7122.09,44985.34,ADIPEC-1,Nabors,Development,Gas Injector,27.858183,51.1716,27.861295,51.179762
W-0307,WB-0307,Bravo,Offshore-South,PLAT-41,35,Bravo-35,22.9,7.8,GL,89.8,MSL,Drilling,Drilling,Completed,2009-08-23,2007-11-30,Kuwait Oil Company,Block 20/4,EPSG:32641,47683.89,37619.05,25.097802,48.696742,2800,2448,2694,Horizontal,Thamama,Nahr Umr,46719.78,38843.15,Shelf-5,Borr Drilling,Development,Oil Producer,25.090719,48.696844,25.097965,48.688483
W-0308,WB-0308,Hail,Offshore-East,JKT-51,10,Hail-10,54.4,14.2,KB,33.1,MSL,Completed,Planned,Abandoned,2015-09-20,2011-11-24,ADNOC,Block 71/26,EPSG:32640,63009.31,36734.05,23.937739,52.936532,2447,2049,2144,Vertical,Thamama,Yamama,62522.55,35941.11,Ensco-106,Nabors,Development,Gas Producer,23.931443,52.945706,23.946833,52.922506
W-0309,WB-0309,Eagle,Offshore-East,FPSO-63,26,Eagle-26,47.1,14.5,GL,45.0,MSL,Completed,Planned,Completed,2025-05-17,2018-11-30,ENI,Block 32/16,EPSG:32639,82865.29,52594.66,26.771117,48.910707,1234,1040,1125,Deviated,Thamama,Mauddud,82620.64,53819.44,GulfDrill-7,Borr Drilling,Exploration,Oil Producer,26.765206,48.904155,26.770287,48.90545
W-0310,WB-0310,Mauddud,Offshore-East,JKT-45,13,Mauddud-13,41.5,6.9,DF,77.4,MSL,Producing,Completed,Drilling,2019-03-02,2015-04-01,PDO Oman,Block 22/23,EPSG:32641,78346.96,80879.94,23.624994,50.761785,6294,5271,5136,Deviated,Arab-C,Nahr Umr,78372.58,80308.38,Noble-2,Nabors,Exploration,Gas Producer,23.619768,50.766178,23.616489,50.758393
W-0311,WB-0311,Lulu,Offshore-North,PLAT-15,48,Lulu-48,26.6,-4.2,KB,52.0,MSL,Testing,Completed,Shut-in,2009-04-18,2006-07-08,PDO Oman,Block 2/22,EPSG:32641,27706.92,36176.83,24.633829,52.059296,3184,2768,2907,Vertical,Mishrif,Nahr Umr,27637.18,37606.07,Shelf-1,Noble,Appraisal,Gas Producer,24.62836,52.061586,24.628364,52.064443
W-0312,WB-0312,Qamar,Offshore-North,FPSO-70,34,Qamar-34,31.9,19.0,DF,32.6,MSL,Drilling,Drilling,Completed,2026-10-22,2020-08-07,QatarEnergy,Block 89/2,EPSG:32640,94088.02,52425.47,22.470738,54.99378,5236,4568,4614,Horizontal,Yamama,Khuff,93400.04,51769.25,Ensco-101,Valaris,Exploration,Water Injector,22.468641,54.997374,22.485101,55.010361
W-0313,WB-0313,Ghazal,Offshore-West,JKT-7,30,Ghazal-30,30.9,2.0,GL,65.5,MSL,Abandoned,Planned,Producing,2031-04-16,2020-08-20,PDO Oman,Block 85/24,EPSG:32639,12434.58,67072.73,22.152104,51.948373,5424,5372,3624,Vertical,Mishrif,Thamama,11022.09,68433.04,Ensco-100,ADES,Development,Oil Producer,22.15518,51.945397,22.150825,51.92982
W-0314,WB-0314,Khuff,Offshore-East,PLAT-24,13,Khuff-13,39.6,12.0,GL,118.3,MSL,Drilling,Drilling,Completed,2022-06-12,2011-07-21,ADNOC,Block 6/16,EPSG:32641,87513.36,26943.94,27.77589,53.61807,6474,6379,4788,Deviated,Mauddud,Nahr Umr,87828.66,25604.57,Ensco-105,KCA Deutag,Exploration,Oil Producer,27.774651,53.614348,27.764428,53.607816
W-0315,WB-0315,Lulu,Offshore-South,JKT-81,20,Lulu-20,53.4,4.8,KB,8.5,MSL,Producing,Drilling,Testing,2024-11-05,2019-03-04,PDO Oman,Block 50/2,EPSG:32641,97094.02,27752.28,27.015881,55.942535,4567,4175,3615,Deviated,Shuaiba,Arab-C,96781.25,28380.1,Ensco-103,ADES,Development,Gas Producer,27.0214,55.946219,27.033265,55.930284
W-0316,WB-0316,Charlie,Offshore-East,FPSO-54,16,Charlie-16,46.4,-1.4,GL,19.5,MSL,Completed,Drilling,Suspended,2017-11-09,2016-02-03,BP,Block 58/35,EPSG:32639,17715.35,93341.31,26.175845,49.051913,4690,3969,3401,Vertical,Arab-C,Yamama,17111.37,93437.64,GulfDrill-7,Nabors,Exploration,Gas Producer,26.18023,49.046224,26.187709,49.052005
W-0317,WB-0317,Jade,Offshore-West,FPSO-56,10,Jade-10,48.1,1.6,GL,40.9,MSL,Suspended,Completed,Shut-in,2013-10-08,2003-04-03,Saudi Aramco,Block 72/35,EPSG:32641,72206.61,72353.46,24.453718,50.197852,4305,3284,3201,Vertical,Arab-C,Mauddud,73307.43,72287.09,Noble-5,KCA Deutag,Exploration,Water Injector,24.446249,50.196245,24.435945,50.19504
W-0318,WB-0318,Mauddud,Offshore-East,JKT-57,48,Mauddud-48,56.0,5.7,GL,70.4,MSL,Shut-in,Completed,Suspended,2026-06-06,2015-11-29,Kuwait Oil Company,Block 14/9,EPSG:32639,4028.55,57718.67,23.039766,51.156609,3665,2968,2535,Vertical,Mishrif,Shuaiba,4768.78,56889.15,Shelf-5,Valaris,Exploration,Oil Producer,23.030743,51.150372,23.059724,51.165771
W-0319,WB-0319,Lulu,Onshore,PAD-18,33,Lulu-33,18.4,18.0,GL,0.0,,Suspended,Completed,Drilling,2018-12-10,2013-08-18,QatarEnergy,Block 50/32,EPSG:32640,40542.28,64772.01,22.938622,51.374625,5381,5146,5132,Vertical,Arab-C,Shuaiba,41615.58,65388.8,Ensco-100,Noble,Appraisal,Oil Producer,22.946181,51.364791,22.946419,51.364322
W-0320,WB-0320,Iris,Offshore-East,FPSO-96,43,Iris-43,18.1,2.6,KB,103.2,MSL,Shut-in,Planned,Producing,2008-12-31,2000-06-13,TotalEnergies,Block 79/32,EPSG:32641,51628.33,2929.94,23.501457,51.288169,6183,5662,4146,Deviated,Nahr Umr,Shuaiba,51613.28,2002.37,Ensco-106,ADES,Exploration,Appraisal,23.493054,51.29757,23.487868,51.291949
W-0321,WB-0321,Mishrif,Offshore-South,PAD-79,48,Mishrif-48,28.9,-2.9,GL,103.4,MSL,Drilling,Completed,Completed,2008-04-23,2001-08-06,ADNOC,Block 67/7,EPSG:32640,58064.52,61810.3,25.29536,55.260888,2990,2893,2552,Deviated,Khuff,Shuaiba,56957.31,61968.83,Shelf-2,Borr Drilling,Appraisal,Oil Producer,25.288327,55.259522,25.284847,55.276242
W-0322,WB-0322,Qamar,Offshore-East,PLAT-25,19,Qamar-19,36.4,3.1,DF,29.2,MSL,Testing,Drilling,Testing,2007-06-23,2002-12-16,PDO Oman,Block 60/11,EPSG:32640,93593.72,50950.89,26.287576,53.712261,2942,2782,2068,Deviated,Khuff,Yamama,94182.38,50210.63,Noble-5,ADES,Development,Gas Injector,26.278019,53.721648,26.295274,53.728688
W-0323,WB-0323,Charlie,Offshore-West,PLAT-24,38,Charlie-38,33.7,18.0,GL,119.9,MSL,Abandoned,Planned,Abandoned,2004-02-12,1997-12-07,BP,Block 58/2,EPSG:32639,67225.07,54574.97,25.961184,52.863242,3451,2694,3224,Deviated,Shuaiba,Nahr Umr,66343.29,55941.83,Noble-3,Shelf Drilling,Appraisal,Gas Producer,25.963751,52.856048,25.972374,52.881593
W-0324,WB-0324,Delta,Onshore,PLAT-91,29,Delta-29,39.8,9.8,GL,0.0,,Drilling,Planned,Completed,2015-12-24,2011-11-09,Shell,Block 94/33,EPSG:32641,48127.8,35942.38,23.679603,50.474982,5744,5399,4179,Vertical,Thamama,Yamama,47951.49,34528.27,Ensco-105,Noble,Exploration,Water Injector,23.68125,50.476729,23.669164,50.485912
W-0325,WB-0325,Rimal,Offshore-North,FPSO-19,12,Rimal-12,37.9,4.6,GL,55.2,MSL,Suspended,Drilling,Suspended,2016-05-14,2015-09-27,TotalEnergies,Block 37/12,EPSG:32639,80967.5,8147.39,27.729192,54.590323,2873,2750,2718,Vertical,Shuaiba,Khuff,79662.5,7246.57,Shelf-5,Nabors,Appraisal,Oil Producer,27.73893,54.584342,27.719471,54.606563
W-0326,WB-0326,Nour,Offshore-East,PAD-70,1,Nour-01,40.5,7.5,GL,85.5,MSL,Shut-in,Drilling,Shut-in,2015-01-15,2005-02-01,Chevron,Block 85/31,EPSG:32640,95053.28,19333.92,26.427382,55.640484,6130,5104,5607,Deviated,Nahr Umr,Arab-D,96029.21,18560.85,Shelf-5,Borr Drilling,Exploration,Gas Producer,26.435121,55.646285,26.419667,55.629865
W-0327,WB-0327,Qamar,Offshore-South,FPSO-7,12,Qamar-12,56.4,19.4,KB,107.8,MSL,Producing,Completed,Suspended,2012-04-15,2011-08-14,QatarEnergy,Block 5/20,EPSG:32640,2206.61,95074.47,25.326124,54.569586,6301,5946,5836,Vertical,Khuff,Arab-D,1084.43,94816.67,Ensco-106,Valaris,Exploration,Water Injector,25.324341,54.57526,25.330045,54.557489
W-0328,WB-0328,Shams,Offshore-West,FPSO-59,48,Shams-48,10.8,18.9,GL,93.4,MSL,Testing,Planned,Producing,2002-04-09,1998-03-06,PDO Oman,Block 42/24,EPSG:32640,98252.13,40869.96,25.670324,48.012521,4163,3115,2963,Vertical,Thamama,Yamama,99461.42,40068.15,Noble-3,Shelf Drilling,Appraisal,Gas Producer,25.667756,48.004773,25.657197,47.992781
W-0329,WB-0329,Delta,Offshore-South,JKT-68,27,Delta-27,31.8,6.1,GL,32.9,MSL,Completed,Completed,Shut-in,2025-01-27,2022-09-01,ADNOC,Block 14/34,EPSG:32639,8613.21,46668.32,24.5176,53.091211,1662,1371,1286,Deviated,Mishrif,Thamama,9705.9,46642.37,Shelf-5,Nabors,Appraisal,Water Injector,24.513537,53.099452,24.50177,53.099485
W-0330,WB-0330,Pearl,Offshore-West,JKT-17,40,Pearl-40,27.5,2.7,GL,25.2,MSL,Drilling,Completed,Drilling,2024-06-07,2018-10-24,TotalEnergies,Block 64/12,EPSG:32641,81438.68,5270.98,23.486386,48.409083,1857,1305,1649,Vertical,Mishrif,Shuaiba,81332.43,6388.38,Noble-1,Noble,Exploration,Gas Injector,23.479434,48.402976,23.493541,48.426582
W-0331,WB-0331,Delta,Offshore-North,PAD-53,3,Delta-03,45.7,5.4,DF,15.2,MSL,Drilling,Completed,Testing,2024-08-30,2020-09-08,Kuwait Oil Company,Block 2/13,EPSG:32641,28033.48,3756.62,24.135836,50.060858,6348,5108,4735,Deviated,Mishrif,Arab-D,28766.58,4392.81,Ensco-102,Shelf Drilling,Development,Appraisal,24.128598,50.063118,24.147,50.048335
W-0332,WB-0332,Khuff,Onshore,PLAT-88,22,Khuff-22,40.1,14.4,DF,0.0,,Completed,Completed,Completed,2004-07-01,2000-01-02,ADNOC,Block 23/13,EPSG:32640,13217.97,71718.14,26.547077,48.476198,4471,3999,4249,Deviated,Nahr Umr,Nahr Umr,13576.31,71958.03,Noble-2,KCA Deutag,Exploration,Gas Injector,26.539723,48.485911,26.547114,48.481676
W-0333,WB-0333,Eagle,Offshore-East,JKT-60,27,Eagle-27,30.5,8.4,GL,32.2,MSL,Completed,Completed,Suspended,2004-11-15,2004-03-11,BP,Block 72/35,EPSG:32639,43985.56,53809.47,22.086361,52.830364,5032,4386,4078,Vertical,Mauddud,Mauddud,44894.79,52576.48,Noble-3,Valaris,Appraisal,Oil Producer,22.078643,52.838012,22.080914,52.840222
